id,date,value
159895693,2024-07-04 09:06:05+00:00,167641923584.0
159895693,2024-07-05 09:05:25+00:00,169577488384.0
159895693,2024-07-06 09:05:30+00:00,167661101056.0
159895693,2024-07-07 09:06:08+00:00,167873376256.0
159895693,2024-07-08 09:06:53+00:00,167336902656.0
159895693,2024-07-09 09:06:33+00:00,167395078144.0
159895693,2024-07-10 09:05:29+00:00,167173173248.0
159895693,2024-07-11 11:49:10+00:00,167590273024.0
159895693,2024-07-12 09:07:49+00:00,167170060288.0
159895693,2024-07-13 09:08:43+00:00,167169257472.0
159895693,2024-07-14 09:07:13+00:00,167914254336.0
159895693,2024-07-15 09:07:39+00:00,168282046464.0
159895693,2024-07-16 09:05:43+00:00,169381797888.0
159895693,2024-07-17 09:06:27+00:00,170082975744.0
159895693,2024-07-18 09:08:24+00:00,169500602368.0
159895693,2024-07-19 09:06:50+00:00,170423521280.0
159895693,2024-07-20 09:08:23+00:00,170316558336.0
159895693,2024-07-22 09:07:44+00:00,171260481536.0
159895693,2024-07-23 09:07:37+00:00,172470181888.0
159895693,2024-07-24 09:11:44+00:00,172439322624.0
159895693,2024-07-25 09:09:01+00:00,172720701440.0
159895693,2024-07-26 09:09:43+00:00,173650059264.0
159895693,2024-07-28 09:10:50+00:00,175095386112.0
159895693,2024-07-30 09:09:32+00:00,175076499456.0
159895693,2024-07-31 09:12:16+00:00,175348682752.0
159895693,2024-08-12 09:30:34+00:00,173916684288.0
159895693,2024-08-13 09:30:24+00:00,173725474816.0
159895693,2024-08-14 09:30:34+00:00,175235702784.0
159895693,2024-08-15 09:30:31+00:00,175267348480.0
159895693,2024-08-16 09:30:26+00:00,174106349568.0
159895693,2024-08-17 09:30:25+00:00,176052383744.0
159895693,2024-08-18 09:30:25+00:00,175364395008.0
159895693,2024-08-19 09:30:28+00:00,173934305280.0
159895693,2024-08-20 09:30:22+00:00,174354710528.0
159895693,2024-08-21 09:30:26+00:00,175829999616.0
159895693,2024-08-22 09:30:27+00:00,173060775936.0
159895693,2024-08-23 09:30:37+00:00,173331128320.0
159895693,2024-08-24 09:30:27+00:00,174171762688.0
159895693,2024-08-25 09:30:29+00:00,174196822016.0
159895693,2024-08-26 09:30:35+00:00,174017257472.0
159895693,2024-08-27 09:30:31+00:00,174740254720.0
159895693,2024-08-28 09:30:27+00:00,177420550144.0
159895693,2024-08-29 12:28:16+00:00,174043222016.0
159895693,2024-08-30 12:21:32+00:00,174804590592.0
159895693,2024-08-31 09:30:23+00:00,174385885184.0
159895693,2024-09-01 09:30:24+00:00,174255198208.0
159895693,2024-09-02 10:57:50+00:00,173805207552.0
159895693,2024-09-03 12:05:57+00:00,173245104128.0
159895693,2024-09-04 09:30:28+00:00,173016682496.0
159895693,2024-09-05 09:30:43+00:00,172814389248.0
159895693,2024-09-06 10:51:28+00:00,173405843456.0
159895693,2024-09-07 09:30:44+00:00,175843647488.0
159895693,2024-09-08 09:30:56+00:00,176600117248.0
159895693,2024-09-09 09:30:46+00:00,176132349952.0
159895693,2024-09-10 09:30:42+00:00,175359680512.0
159895693,2024-09-11 09:30:45+00:00,175419551744.0
159895693,2024-09-12 09:30:48+00:00,174351908864.0
159895693,2024-09-13 09:30:45+00:00,171120590848.0
159895693,2024-09-14 09:30:52+00:00,171625283584.0
159895693,2024-09-15 09:30:39+00:00,171318464512.0
159895693,2024-09-16 09:30:48+00:00,170243461120.0
159895693,2024-09-17 09:30:56+00:00,172121989120.0
159895693,2024-09-18 09:30:53+00:00,172227854336.0
159895693,2024-09-19 09:30:45+00:00,174374993920.0
159895693,2024-09-20 09:30:47+00:00,174632697856.0
159895693,2024-09-21 09:30:46+00:00,175045427200.0
159895693,2024-09-22 09:30:44+00:00,174416384000.0
159895693,2024-09-23 09:30:47+00:00,175114334208.0
159895693,2024-09-24 09:30:47+00:00,174412853248.0
159895693,2024-09-25 09:30:48+00:00,174425980928.0
159895693,2024-09-26 09:30:42+00:00,173701615616.0
159895693,2024-09-27 09:30:45+00:00,173625376768.0
159895693,2024-09-28 09:30:37+00:00,173823606784.0
159895693,2024-09-29 09:30:43+00:00,173142126592.0
159895693,2024-09-30 12:07:53+00:00,172812386304.0
159895693,2024-10-01 09:30:42+00:00,172883079168.0
159895693,2024-10-02 09:30:44+00:00,173065682944.0
159895693,2024-10-03 09:30:50+00:00,174324092928.0
159895693,2024-10-04 10:55:31+00:00,173853827072.0
159895693,2024-10-05 09:30:46+00:00,174115729408.0
159895693,2024-10-06 09:30:48+00:00,174926577664.0
159895693,2024-10-07 12:28:52+00:00,173548318720.0
159895693,2024-10-08 11:37:00+00:00,175980515328.0
159895693,2024-10-10 21:31:00+00:00,176828968960.0
159895693,2024-10-11 21:30:53+00:00,176080248832.0
159895693,2024-10-12 21:30:53+00:00,175935242240.0
159895693,2024-10-13 21:31:00+00:00,176465432576.0
159895693,2024-10-14 21:30:54+00:00,175763808256.0
159895693,2024-10-18 11:15:33+00:00,177239199744.0
159895693,2024-10-21 06:05:22+00:00,177737560064.0
159895693,2024-10-25 09:30:38+00:00,177491079168.0
159895693,2024-10-26 09:30:53+00:00,177955717120.0
159895693,2024-10-27 09:30:39+00:00,177343193088.0
159895693,2024-10-28 09:30:51+00:00,178802483200.0
159895693,2024-10-29 09:30:42+00:00,177882849280.0
159895693,2024-10-30 09:30:46+00:00,178345750528.0
159895693,2024-10-31 09:30:58+00:00,180409204736.0
159895693,2024-11-01 09:30:41+00:00,181206671360.0
159895693,2024-11-02 09:30:40+00:00,194342072320.0
159895693,2024-11-03 09:30:45+00:00,192420347904.0
159895693,2024-11-04 09:30:42+00:00,192558690304.0
159895693,2024-11-05 09:30:37+00:00,193284333568.0
159895693,2024-11-06 09:30:42+00:00,181947543552.0
159895693,2024-11-07 09:30:30+00:00,181582209024.0
159895693,2024-11-08 09:30:53+00:00,182214705152.0
159895693,2024-11-09 09:30:55+00:00,183760543744.0
159895693,2024-11-10 09:30:46+00:00,184056995840.0
159895693,2024-11-11 09:30:48+00:00,181998153728.0
159895693,2024-11-12 09:30:49+00:00,182102528000.0
159895693,2024-11-13 09:30:52+00:00,182186536960.0
159895693,2024-11-14 09:30:47+00:00,183137226752.0
159895693,2024-11-15 09:30:47+00:00,183816052736.0
159895693,2024-11-16 09:30:50+00:00,183676792832.0
159895693,2024-11-17 09:30:49+00:00,184010764288.0
159895693,2024-11-18 09:30:47+00:00,184051077120.0
159895693,2024-11-19 09:30:54+00:00,184484745216.0
159895693,2024-11-20 09:31:07+00:00,184406384640.0
159895693,2024-11-21 09:30:56+00:00,184349126656.0
159895693,2024-11-22 09:37:05+00:00,185112584192.0
159895693,2024-11-23 09:30:37+00:00,185856659456.0
159895693,2024-11-24 09:30:39+00:00,184805982208.0
159895693,2024-11-25 09:30:36+00:00,184904527872.0
159895693,2024-11-26 09:30:32+00:00,185411293184.0
159895693,2024-11-27 09:30:36+00:00,185186365440.0
159895693,2024-11-28 09:30:38+00:00,185860390912.0
159895693,2024-11-29 09:30:34+00:00,185688956928.0
159895693,2024-11-30 09:30:35+00:00,185715564544.0
159895693,2024-12-01 09:30:35+00:00,185593040896.0
159895693,2024-12-02 09:30:35+00:00,184995827712.0
159895693,2024-12-03 09:30:31+00:00,185434226688.0
159895693,2024-12-04 09:30:33+00:00,185913475072.0
159895693,2024-12-05 09:30:33+00:00,184930750464.0
159895693,2024-12-06 09:30:31+00:00,187890393088.0
159895693,2024-12-07 09:30:37+00:00,187873144832.0
159895693,2024-12-08 09:30:34+00:00,188017446912.0
159895693,2024-12-09 09:30:31+00:00,187632197632.0
159895693,2024-12-10 21:30:35+00:00,186862178304.0
159895693,2024-12-11 21:30:36+00:00,189317779456.0
159895693,2024-12-12 21:30:35+00:00,189394829312.0
159895693,2024-12-13 21:30:34+00:00,189538156544.0
159895693,2024-12-14 21:30:35+00:00,189874278400.0
159895693,2024-12-15 21:30:35+00:00,189731205120.0
159895693,2024-12-16 21:30:36+00:00,189990133760.0
159895693,2024-12-17 21:30:43+00:00,190785376256.0
159895693,2024-12-18 21:30:47+00:00,190366453760.0
159895693,2024-12-19 21:30:34+00:00,190965547008.0
159895693,2024-12-20 21:30:35+00:00,190773489664.0
159895693,2024-12-21 21:30:35+00:00,191035404288.0
159895693,2024-12-22 21:30:37+00:00,190642057216.0
159895693,2024-12-23 21:30:39+00:00,190696517632.0
159895693,2024-12-24 21:30:26+00:00,191067832320.0
159895693,2024-12-25 21:30:23+00:00,191147528192.0
159895693,2024-12-26 21:30:29+00:00,191033335808.0
159895693,2024-12-27 21:30:31+00:00,191176495104.0
159895693,2024-12-28 21:30:29+00:00,191564435456.0
159895693,2024-12-29 21:30:28+00:00,191469613056.0
159895693,2024-12-30 21:30:29+00:00,191550160896.0
159895693,2024-12-31 21:30:31+00:00,191550111744.0
159895693,2025-01-01 21:30:30+00:00,191475757056.0
159895693,2025-01-02 21:30:31+00:00,191442214912.0
159895693,2025-01-03 21:30:30+00:00,191496192000.0
159895693,2025-01-04 21:30:30+00:00,191627202560.0
159895693,2025-01-05 21:30:27+00:00,191741341696.0
159895693,2025-01-06 21:30:30+00:00,191621554176.0
159895693,2025-01-07 21:30:31+00:00,191370592256.0
159895693,2025-01-08 21:30:29+00:00,191509626880.0
159895693,2025-01-09 21:30:38+00:00,191619887104.0
159895693,2025-01-10 21:30:37+00:00,191740293120.0
159895693,2025-01-11 21:30:40+00:00,193733632000.0
159895693,2025-01-12 21:30:29+00:00,193621602304.0
159895693,2025-01-13 21:30:31+00:00,192353861632.0
159895693,2025-01-14 21:30:30+00:00,193318871040.0
159895693,2025-01-15 21:30:42+00:00,194980507648.0
159895693,2025-01-16 21:30:32+00:00,193726828544.0
159895693,2025-01-17 21:30:33+00:00,194252345344.0
159895693,2025-01-18 21:30:34+00:00,194374422528.0
159895693,2025-01-19 21:30:31+00:00,194453917696.0
159895693,2025-01-20 21:30:33+00:00,194652311552.0
159895693,2025-01-21 21:30:32+00:00,194341916672.0
159895693,2025-01-22 21:30:33+00:00,193405534208.0
159895693,2025-01-23 21:30:32+00:00,185599496192.0
159895693,2025-01-24 21:30:33+00:00,186755547136.0
159895693,2025-01-25 21:30:32+00:00,186739535872.0
159895693,2025-01-26 21:30:35+00:00,186837544960.0
159895693,2025-01-27 21:30:35+00:00,186743992320.0
159895693,2025-01-28 21:30:34+00:00,186659774464.0
159895693,2025-01-29 09:30:29+00:00,187483951104.0
159895693,2025-03-20 01:53:23+00:00,222375858176.0
159895693,2025-03-21 01:44:11+00:00,221060435968.0
159895693,2025-03-22 03:09:13+00:00,222980882432.0
159895693,2025-03-23 01:35:25+00:00,226848882688.0
159895693,2025-03-24 02:05:25+00:00,228531933184.0
159895693,2025-03-25 01:51:00+00:00,230264647680.0
159895693,2025-03-26 02:29:30+00:00,231950315520.0
159895693,2025-03-27 21:30:19+00:00,231120424960.0
159895693,2025-03-28 21:30:17+00:00,229919178752.0
159895693,2025-03-29 21:30:17+00:00,229800198144.0
159895693,2025-03-30 21:30:18+00:00,229831708672.0
159895693,2025-03-31 21:30:18+00:00,229372731392.0
159895693,2025-04-01 09:30:18+00:00,229452759040.0
159895693,2025-04-02 21:30:18+00:00,229736648704.0
159895693,2025-04-03 21:30:22+00:00,229428436992.0
159895693,2025-04-04 14:41:17+00:00,229526298624.0
159895693,2025-04-05 21:30:20+00:00,228983312384.0
159895693,2025-04-06 21:30:20+00:00,229045542912.0
159895693,2025-04-07 21:30:19+00:00,229004910592.0
159895693,2025-04-08 21:30:20+00:00,229302124544.0
159895693,2025-04-09 21:30:19+00:00,229117050880.0
159895693,2025-04-10 21:30:20+00:00,229188767744.0
159895693,2025-04-11 21:30:22+00:00,229277073408.0
159895693,2025-04-12 21:30:29+00:00,229333876736.0
159895693,2025-04-13 21:30:19+00:00,229501362176.0
159895693,2025-04-14 21:30:20+00:00,230141243392.0
159895693,2025-04-15 21:30:20+00:00,231546904576.0
159895693,2025-04-16 21:30:20+00:00,231524343808.0
159895693,2025-04-17 21:30:28+00:00,231747469312.0
159895693,2025-04-19 09:30:24+00:00,231830589440.0
159895693,2025-04-20 09:30:19+00:00,231912116224.0
159895693,2025-04-21 09:30:18+00:00,231944638464.0
159895693,2025-04-22 21:30:19+00:00,232090632192.0
159895693,2025-04-24 09:30:18+00:00,232177090560.0
159895693,2025-04-25 09:30:27+00:00,232349405184.0
159895693,2025-04-26 09:30:27+00:00,232414924800.0
159895693,2025-04-27 09:30:19+00:00,232405590016.0
159895693,2025-04-29 09:30:19+00:00,232488472576.0
